name,label,kind
n0000007681::Pharmacologic Class,Amides,Pharmacologic Class
n0000007683::Pharmacologic Class,Organometallic Compounds,Pharmacologic Class
n0000007698::Pharmacologic Class,Biguanides,Pharmacologic Class
n0000007700::Pharmacologic Class,Retinoids,Pharmacologic Class
n0000007706::Pharmacologic Class,Prostaglandins,Pharmacologic Class
n0000007707::Pharmacologic Class,Diphosphonates,Pharmacologic Class
n0000007710::Pharmacologic Class,"Prostaglandins E, Synthetic",Pharmacologic Class
n0000007715::Pharmacologic Class,Catecholamines,Pharmacologic Class
n0000007770::Pharmacologic Class,Deoxyuridine,Pharmacologic Class
n0000007780::Pharmacologic Class,Vinca Alkaloids,Pharmacologic Class
n0000007822::Pharmacologic Class,Polymyxins,Pharmacologic Class
n0000007853::Pharmacologic Class,Aminoglycosides,Pharmacologic Class
n0000007883::Pharmacologic Class,Amphetamines,Pharmacologic Class
n0000007888::Pharmacologic Class,Bismuth,Pharmacologic Class
n0000007889::Pharmacologic Class,Glycopeptides,Pharmacologic Class
n0000007893::Pharmacologic Class,Glycosaminoglycans,Pharmacologic Class
n0000007909::Pharmacologic Class,Psoralens,Pharmacologic Class
n0000007911::Pharmacologic Class,Rifamycins,Pharmacologic Class
n0000007948::Pharmacologic Class,Tetracyclines,Pharmacologic Class
n0000007961::Pharmacologic Class,"Heparin, Low-Molecular-Weight",Pharmacologic Class
n0000007983::Pharmacologic Class,Hydroxy Acids,Pharmacologic Class
n0000008010::Pharmacologic Class,Cannabinoids,Pharmacologic Class
n0000008016::Pharmacologic Class,Barbiturates,Pharmacologic Class
n0000008048::Pharmacologic Class,Sulfonamides,Pharmacologic Class
n0000008053::Pharmacologic Class,Sulfones,Pharmacologic Class
n0000008054::Pharmacologic Class,Sulfonylurea Compounds,Pharmacologic Class
n0000008065::Pharmacologic Class,Purines,Pharmacologic Class
n0000008118::Pharmacologic Class,Xanthines,Pharmacologic Class
n0000008157::Pharmacologic Class,Cardiac Glycosides,Pharmacologic Class
n0000008217::Pharmacologic Class,Azoles,Pharmacologic Class
n0000008241::Pharmacologic Class,Androstanes,Pharmacologic Class
n0000008330::Pharmacologic Class,Cardiac Rhythm Alteration,Pharmacologic Class
n0000008478::Pharmacologic Class,Decreased Cell Wall Integrity,Pharmacologic Class
n0000008479::Pharmacologic Class,Decreased Cell Wall Synthesis & Repair,Pharmacologic Class
n0000008486::Pharmacologic Class,Decreased Central Nervous System Disorganized Electrical Activity,Pharmacologic Class
n0000008553::Pharmacologic Class,Decreased Cholesterol Absorption,Pharmacologic Class
n0000008556::Pharmacologic Class,Decreased Coagulation Factor Activity,Pharmacologic Class
n0000008577::Pharmacologic Class,Decreased DNA Replication,Pharmacologic Class
n0000008638::Pharmacologic Class,Decreased GnRH Secretion,Pharmacologic Class
n0000008663::Pharmacologic Class,Decreased Immunologically Active Molecule Activity,Pharmacologic Class
n0000008683::Pharmacologic Class,Decreased Leukotriene Production,Pharmacologic Class
n0000008732::Pharmacologic Class,Decreased Mitosis,Pharmacologic Class
n0000008779::Pharmacologic Class,Decreased Parasympathetic Acetylcholine Activity,Pharmacologic Class
n0000008832::Pharmacologic Class,Decreased Platelet Aggregation,Pharmacologic Class
n0000008836::Pharmacologic Class,Decreased Prostaglandin Production,Pharmacologic Class
n0000008841::Pharmacologic Class,Decreased Protein Synthesis,Pharmacologic Class
n0000008853::Pharmacologic Class,Decreased RNA Replication,Pharmacologic Class
n0000008859::Pharmacologic Class,Decreased Renal K+ Excretion,Pharmacologic Class
n0000008867::Pharmacologic Class,Decreased Respiratory Secretion Viscosity,Pharmacologic Class
n0000008953::Pharmacologic Class,Decreased Striated Muscle Contraction,Pharmacologic Class
n0000009010::Pharmacologic Class,Decreased Tracheobronchial Stretch Receptor Activity,Pharmacologic Class
n0000009022::Pharmacologic Class,Digestive/GI System Activity Alteration,Pharmacologic Class
n0000009034::Pharmacologic Class,Emesis Suppression,Pharmacologic Class
n0000009048::Pharmacologic Class,GI Motility Alteration,Pharmacologic Class
n0000009059::Pharmacologic Class,Genitourinary Arterial Vasodilation,Pharmacologic Class
n0000009065::Pharmacologic Class,Hematologic Activity Alteration,Pharmacologic Class
n0000009079::Pharmacologic Class,Increased Acetylcholine Activity,Pharmacologic Class
n0000009176::Pharmacologic Class,Increased Cellular Death,Pharmacologic Class
n0000009267::Pharmacologic Class,Increased Cytokine Activity,Pharmacologic Class
n0000009269::Pharmacologic Class,Increased Cytokine Production,Pharmacologic Class
n0000009282::Pharmacologic Class,Increased Dopamine Activity,Pharmacologic Class
n0000009371::Pharmacologic Class,Increased Large Intestinal Motility,Pharmacologic Class
n0000009393::Pharmacologic Class,Increased Medullary Respiratory Drive,Pharmacologic Class
n0000009456::Pharmacologic Class,Increased Norepinephrine Activity,Pharmacologic Class
n0000009526::Pharmacologic Class,Increased Prostaglandin Activity,Pharmacologic Class
n0000009724::Pharmacologic Class,Inhibition Gastric Acid Secretion,Pharmacologic Class
n0000009801::Pharmacologic Class,Photosensitizing Activity,Pharmacologic Class
n0000009871::Pharmacologic Class,Stimulation Large Intestine Fluid/Electrolyte Secretion,Pharmacologic Class
n0000009905::Pharmacologic Class,Vascular Sclerosing Activity,Pharmacologic Class
n0000009909::Pharmacologic Class,Vasodilation,Pharmacologic Class
n0000009911::Pharmacologic Class,Venous Vasodilation,Pharmacologic Class
n0000009916::Pharmacologic Class,Lipase Inhibitors,Pharmacologic Class
n0000009917::Pharmacologic Class,Adrenergic alpha1-Agonists,Pharmacologic Class
n0000009918::Pharmacologic Class,Adrenergic alpha2-Agonists,Pharmacologic Class
n0000009922::Pharmacologic Class,Adrenergic beta2-Agonists,Pharmacologic Class
n0000009923::Pharmacologic Class,Adrenergic beta1-Antagonists,Pharmacologic Class
n0000009924::Pharmacologic Class,Adrenergic beta2-Antagonists,Pharmacologic Class
n0000009945::Pharmacologic Class,Antidiuretic Hormone Antagonists,Pharmacologic Class
n0000009947::Pharmacologic Class,Nucleoside Reverse Transcriptase Inhibitors,Pharmacologic Class
n0000009948::Pharmacologic Class,Non-Nucleoside Reverse Transcriptase Inhibitors,Pharmacologic Class
n0000009963::Pharmacologic Class,Thrombin Inhibitors,Pharmacologic Class
n0000009982::Pharmacologic Class,Decreased Sebaceous Gland Activity,Pharmacologic Class
n0000010217::Pharmacologic Class,Photoabsorption,Pharmacologic Class
n0000010258::Pharmacologic Class,X-Ray Contrast Activity,Pharmacologic Class
n0000010259::Pharmacologic Class,Ultrasound Contrast Activity,Pharmacologic Class
n0000010262::Pharmacologic Class,Neurokinin 1 Antagonists,Pharmacologic Class
n0000010288::Pharmacologic Class,Osmotic Activity,Pharmacologic Class
n0000011161::Pharmacologic Class,Cephalosporins,Pharmacologic Class
n0000011272::Pharmacologic Class,Thiazolidinediones,Pharmacologic Class
n0000011280::Pharmacologic Class,Prostaglandins I,Pharmacologic Class
n0000011281::Pharmacologic Class,Penicillins,Pharmacologic Class
n0000011294::Pharmacologic Class,Carbapenems,Pharmacologic Class
n0000011301::Pharmacologic Class,Progesterone Congeners,Pharmacologic Class
n0000011310::Pharmacologic Class,Aldosterone Antagonists,Pharmacologic Class
n0000011311::Pharmacologic Class,Monobactams,Pharmacologic Class
n0000011402::Pharmacologic Class,Estradiol Congeners,Pharmacologic Class
n0000011414::Pharmacologic Class,Ketolides,Pharmacologic Class
n0000011418::Pharmacologic Class,Streptogramins,Pharmacologic Class
n0000020000::Pharmacologic Class,Receptor Tyrosine Kinase Inhibitors,Pharmacologic Class
n0000020015::Pharmacologic Class,NMDA Receptor Antagonists,Pharmacologic Class
n0000020019::Pharmacologic Class,Glucosylceramide Synthase Inhibitors,Pharmacologic Class
n0000020024::Pharmacologic Class,Sclerosing Activity,Pharmacologic Class
n0000020026::Pharmacologic Class,Phosphodiesterase 5 Inhibitors,Pharmacologic Class
n0000020060::Pharmacologic Class,DNA Polymerase Inhibitors,Pharmacologic Class
n0000020074::Pharmacologic Class,Phosphate Chelating Activity,Pharmacologic Class
n0000020081::Pharmacologic Class,Increased Calcium-sensing Receptor Sensitivity,Pharmacologic Class
n0000166469::Pharmacologic Class,Thiazides,Pharmacologic Class
n0000166489::Pharmacologic Class,Quaternary Ammonium Compounds,Pharmacologic Class
n0000166743::Pharmacologic Class,Esters,Pharmacologic Class
n0000167094::Pharmacologic Class,Benzothiazoles,Pharmacologic Class
n0000167510::Pharmacologic Class,"Estrogens, Conjugated (USP)",Pharmacologic Class
n0000170118::Pharmacologic Class,PPAR alpha,Pharmacologic Class
n0000170119::Pharmacologic Class,PPAR gamma,Pharmacologic Class
n0000171131::Pharmacologic Class,Allergens,Pharmacologic Class
n0000171207::Pharmacologic Class,Porphyrinogens,Pharmacologic Class
n0000175073::Pharmacologic Class,Platinum-containing Compounds,Pharmacologic Class
n0000175075::Pharmacologic Class,Proteasome Inhibitors,Pharmacologic Class
n0000175076::Pharmacologic Class,Protein Kinase Inhibitors,Pharmacologic Class
n0000175080::Pharmacologic Class,Aromatase Inhibitors,Pharmacologic Class
n0000175084::Pharmacologic Class,Gonadotropin Releasing Hormone Receptor Antagonists,Pharmacologic Class
n0000175085::Pharmacologic Class,Microtubule Inhibition,Pharmacologic Class
n0000175086::Pharmacologic Class,Phosphodiesterase 3 Inhibitors,Pharmacologic Class
n0000175087::Pharmacologic Class,Urease Inhibitors,Pharmacologic Class
n0000175089::Pharmacologic Class,Calcium Chelating Activity,Pharmacologic Class
n0000175359::Pharmacologic Class,Increased Diuresis,Pharmacologic Class
n0000175361::Pharmacologic Class,Catecholamine Synthesis Inhibitors,Pharmacologic Class
n0000175365::Pharmacologic Class,Bile-acid Binding Activity,Pharmacologic Class
n0000175366::Pharmacologic Class,Increased Diuresis at Loop of Henle,Pharmacologic Class
n0000175370::Pharmacologic Class,Cholinergic Antagonists,Pharmacologic Class
n0000175372::Pharmacologic Class,Appetite Suppression,Pharmacologic Class
n0000175374::Pharmacologic Class,Peroxisome Proliferator-activated Receptor Activity,Pharmacologic Class
n0000175375::Pharmacologic Class,Peroxisome Proliferator-activated Receptor alpha Agonists,Pharmacologic Class
n0000175379::Pharmacologic Class,Arteriolar Vasodilation,Pharmacologic Class
n0000175433::Pharmacologic Class,pleuromutilin,Pharmacologic Class
n0000175436::Pharmacologic Class,Neuraminidase Inhibitors,Pharmacologic Class
n0000175442::Pharmacologic Class,Lincosamides,Pharmacologic Class
n0000175445::Pharmacologic Class,Chemokine Co-receptor 5 Antagonists,Pharmacologic Class
n0000175448::Pharmacologic Class,Potassium Channel Antagonists,Pharmacologic Class
n0000175450::Pharmacologic Class,Corticosteroid Hormone Receptor Agonists,Pharmacologic Class
n0000175456::Pharmacologic Class,Chloride Channel Activators,Pharmacologic Class
n0000175459::Pharmacologic Class,Nucleoside Analog,Pharmacologic Class
n0000175460::Pharmacologic Class,Non-Nucleoside Analog,Pharmacologic Class
n0000175469::Pharmacologic Class,Pyrophosphate Analog,Pharmacologic Class
n0000175472::Pharmacologic Class,Metal Chelating Activity,Pharmacologic Class
n0000175479::Pharmacologic Class,Amphenicols,Pharmacologic Class
n0000175508::Pharmacologic Class,Lipopeptides,Pharmacologic Class
n0000175512::Pharmacologic Class,Methylated Sulfonamides,Pharmacologic Class
n0000175513::Pharmacologic Class,Dipeptidase Inhibitors,Pharmacologic Class
n0000175516::Pharmacologic Class,RNA Synthetase Inhibitors,Pharmacologic Class
n0000175533::Pharmacologic Class,Dyes,Pharmacologic Class
n0000175542::Pharmacologic Class,M2 Protein Inhibitors,Pharmacologic Class
n0000175547::Pharmacologic Class,Reduction Activity,Pharmacologic Class
n0000175549::Pharmacologic Class,Cystine Disulfide Reduction,Pharmacologic Class
n0000175550::Pharmacologic Class,Decreased Immunologic Activity,Pharmacologic Class
n0000175624::Pharmacologic Class,mTOR Inhibitors,Pharmacologic Class
n0000175628::Pharmacologic Class,Decreased Histamine Release,Pharmacologic Class
n0000175629::Pharmacologic Class,Increased Histamine Release,Pharmacologic Class
n0000175632::Pharmacologic Class,Decreased Fibrinolysis,Pharmacologic Class
n0000175635::Pharmacologic Class,Factor Xa Inhibitors,Pharmacologic Class
n0000175644::Pharmacologic Class,Decreased Autonomic Ganglionic Activity,Pharmacologic Class
n0000175650::Pharmacologic Class,Decreased Sympathetic Activity,Pharmacologic Class
n0000175651::Pharmacologic Class,Increased Sympathetic Activity,Pharmacologic Class
n0000175654::Pharmacologic Class,Gonadotropin Releasing Hormone Receptor Agonists,Pharmacologic Class
n0000175684::Pharmacologic Class,Full Opioid Agonists,Pharmacologic Class
n0000175685::Pharmacologic Class,Partial Opioid Agonists,Pharmacologic Class
n0000175686::Pharmacologic Class,Competitive Opioid Antagonists,Pharmacologic Class
n0000175702::Pharmacologic Class,Partial Cholinergic Nicotinic Agonists,Pharmacologic Class
n0000175721::Pharmacologic Class,Nonsteroidal Anti-inflammatory Compounds,Pharmacologic Class
n0000175728::Pharmacologic Class,Central Nervous System Depression,Pharmacologic Class
n0000175729::Pharmacologic Class,Central Nervous System Stimulation,Pharmacologic Class
n0000175730::Pharmacologic Class,Centrally-mediated Muscle Relaxation,Pharmacologic Class
n0000175732::Pharmacologic Class,Neuromuscular Nondepolarizing Blockade,Pharmacologic Class
n0000175733::Pharmacologic Class,Neuromuscular Depolarizing Blockade,Pharmacologic Class
n0000175735::Pharmacologic Class,Decreased Striated Muscle Tone,Pharmacologic Class
n0000175755::Pharmacologic Class,DOPA Decarboxylase Inhibitors,Pharmacologic Class
n0000175761::Pharmacologic Class,Monoamine Oxidase-B Inhibitors,Pharmacologic Class
n0000175763::Pharmacologic Class,Serotonin 1b Receptor Agonists,Pharmacologic Class
n0000175764::Pharmacologic Class,Serotonin 1d Receptor Agonists,Pharmacologic Class
n0000175788::Pharmacologic Class,Adenosine Receptor Agonists,Pharmacologic Class
n0000175799::Pharmacologic Class,Dopamine D2 Antagonists,Pharmacologic Class
n0000175808::Pharmacologic Class,Hydroxyphenylpyruvate Dioxygenase Inhibitors,Pharmacologic Class
n0000175817::Pharmacologic Class,Serotonin 3 Receptor Antagonists,Pharmacologic Class
n0000175830::Pharmacologic Class,Inhibit Ovum Fertilization,Pharmacologic Class
n0000175833::Pharmacologic Class,Acidifying Activity,Pharmacologic Class
n0000175850::Pharmacologic Class,Melanin Synthesis Inhibitors,Pharmacologic Class
n0000175851::Pharmacologic Class,Depigmenting Activity,Pharmacologic Class
n0000175862::Pharmacologic Class,Magnetic Resonance Contrast Activity,Pharmacologic Class
n0000175912::Pharmacologic Class,Dipeptidyl Peptidase 4 Inhibitors,Pharmacologic Class
n0000175914::Pharmacologic Class,Increased Coagulation Factor VIII Activity,Pharmacologic Class
n0000175915::Pharmacologic Class,Increased Coagulation Factor VIII Concentration,Pharmacologic Class
n0000175917::Pharmacologic Class,Thyroid Hormone Synthesis Inhibitors,Pharmacologic Class
n0000175921::Pharmacologic Class,Adrenal Steroid Synthesis Inhibitors,Pharmacologic Class
n0000175955::Pharmacologic Class,5-Lipoxygenase Inhibitors,Pharmacologic Class
n0000175960::Pharmacologic Class,Increased Glutathione Concentration,Pharmacologic Class
n0000175962::Pharmacologic Class,Lead Chelating Activity,Pharmacologic Class
n0000175964::Pharmacologic Class,Vitamin K Inhibitors,Pharmacologic Class
n0000175965::Pharmacologic Class,Increased Prothrombin Activity,Pharmacologic Class
n0000175967::Pharmacologic Class,Thrombopoietin Receptor Interactions,Pharmacologic Class
n0000175968::Pharmacologic Class,Thrombopoietin Receptor Agonists,Pharmacologic Class
n0000175969::Pharmacologic Class,Increased Megakaryocyte Maturation,Pharmacologic Class
n0000175970::Pharmacologic Class,Increased Platelet Production,Pharmacologic Class
n0000175972::Pharmacologic Class,Decreased Platelet Production,Pharmacologic Class
n0000175975::Pharmacologic Class,General Anesthesia,Pharmacologic Class
n0000175976::Pharmacologic Class,Local Anesthesia,Pharmacologic Class
n0000175982::Pharmacologic Class,Reversed Anticoagulation Activity,Pharmacologic Class
n0000178324::Pharmacologic Class,Increased Hematopoietic Stem Cell Mobilization,Pharmacologic Class
n0000178477::Pharmacologic Class,Decreased Blood Pressure,Pharmacologic Class
n0000178478::Pharmacologic Class,Increased Blood Pressure,Pharmacologic Class
n0000180999::Pharmacologic Class,Angiotensin 2 Type 1 Receptor Antagonists,Pharmacologic Class
n0000181815::Pharmacologic Class,Sphingosine 1-Phosphate Receptor Modulators,Pharmacologic Class
n0000181819::Pharmacologic Class,Uncompetitive NMDA Receptor Antagonists,Pharmacologic Class
n0000182137::Pharmacologic Class,Cytochrome P450 2D6 Inhibitors,Pharmacologic Class
n0000182138::Pharmacologic Class,Cytochrome P450 1A2 Inhibitors,Pharmacologic Class
n0000182139::Pharmacologic Class,Cytochrome P450 2B6 Inhibitors,Pharmacologic Class
n0000182140::Pharmacologic Class,Cytochrome P450 2C19 Inhibitors,Pharmacologic Class
n0000182141::Pharmacologic Class,Cytochrome P450 3A4 Inhibitors,Pharmacologic Class
n0000182143::Pharmacologic Class,P2Y12 Receptor Antagonists,Pharmacologic Class
n0000182147::Pharmacologic Class,Sigma-1 Receptor Agonists,Pharmacologic Class
n0000182638::Pharmacologic Class,HCV NS3/4A Protease Inhibitors,Pharmacologic Class
n0000182728::Pharmacologic Class,Potassium Channel Openers,Pharmacologic Class
n0000182960::Pharmacologic Class,Phosphodiesterase 4 Inhibitors,Pharmacologic Class
n0000184143::Pharmacologic Class,Carbamoyl Phosphate Synthetase 1 Activators,Pharmacologic Class
n0000184145::Pharmacologic Class,Chloride Channel Activation Potentiators,Pharmacologic Class
n0000184148::Pharmacologic Class,Smoothened Receptor Antagonists,Pharmacologic Class
n0000184306::Pharmacologic Class,Cell-mediated Immunity,Pharmacologic Class
n0000185007::Pharmacologic Class,Adrenergic beta3-Agonists,Pharmacologic Class
n0000185499::Pharmacologic Class,Guanylate Cyclase Activators,Pharmacologic Class
n0000185503::Pharmacologic Class,P-Glycoprotein Inhibitors,Pharmacologic Class
n0000185504::Pharmacologic Class,Cytochrome P450 2C9 Inhibitors,Pharmacologic Class
n0000185506::Pharmacologic Class,Cytochrome P450 3A4 Inducers,Pharmacologic Class
n0000185507::Pharmacologic Class,Cytochrome P450 2C9 Inducers,Pharmacologic Class
n0000185607::Pharmacologic Class,Cytochrome P450 2C19 Inducers,Pharmacologic Class
n0000186774::Pharmacologic Class,Diarylquinolines,Pharmacologic Class
n0000186778::Pharmacologic Class,Microsomal Triglyceride Transfer Protein Inhibitors,Pharmacologic Class
n0000187058::Pharmacologic Class,Sodium-Glucose Transporter 2 Inhibitors,Pharmacologic Class
n0000187061::Pharmacologic Class,Organic Cation Transporter 2 Inhibitors,Pharmacologic Class
n0000187062::Pharmacologic Class,Cytochrome P450 2C8 Inhibitors,Pharmacologic Class
n0000187063::Pharmacologic Class,Cytochrome P450 2C8 Inducers,Pharmacologic Class
